tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,ca6d370505a3071a_score,player_518a76b4_x,player_518a76b4_y,player_518a76b4_move_target,player_518a76b4_item,player_518a76b4_score,player_518a76b4_cut_speed,player_518a76b4_speed,player_d96d0d8f_x,player_d96d0d8f_y,player_d96d0d8f_move_target,player_d96d0d8f_item,player_d96d0d8f_score,player_d96d0d8f_cut_speed,player_d96d0d8f_speed
4113,0,1,,0,2,tomato,1.691666666666663,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,69.99999999999864,40.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4114,0,1,,0,2,tomato,1.6999999999999964,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,70.49999999999818,40.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4115,0,1,,0,2,tomato,1.7083333333333297,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,70.99999999999773,40.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4116,0,1,,0,2,tomato,1.716666666666663,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,71.49999999999727,40.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4117,0,1,,0,2,tomato,1.7249999999999963,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,71.99999999999682,40.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4118,0,1,,0,2,tomato,1.7333333333333296,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.49999999999636,40.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4119,0,1,,0,2,tomato,1.741666666666663,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.99999999999591,40.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4120,0,1,,0,2,tomato,1.7499999999999962,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,73.49999999999545,40.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4121,0,1,,0,2,tomato,1.7583333333333295,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,73.999999999995,40.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4122,0,1,,0,2,tomato,1.7666666666666628,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,74.49999999999454,40.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4123,0,1,,0,2,tomato,1.7749999999999961,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,74.99999999999409,40.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4124,0,1,,0,2,tomato,1.7833333333333294,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,75.49999999999363,40.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4125,0,1,,0,2,tomato,1.7916666666666627,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,75.99999999999318,40.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4126,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,76.49999999999272,40.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4127,0,1,,0,2,tomato,1.8083333333333294,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,76.99999999999227,40.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4128,0,1,,0,2,tomato,1.8166666666666627,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,77.49999999999181,40.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4129,0,1,,0,2,tomato,1.824999999999996,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,77.99999999999136,40.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4130,0,1,,0,2,tomato,1.8333333333333293,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,78.4999999999909,40.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4131,0,1,,0,2,tomato,1.8416666666666626,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,78.99999999999045,40.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4132,0,1,,0,2,tomato,1.8499999999999959,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,79.49999999999,40.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4133,0,1,,0,2,tomato,1.8583333333333292,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,79.99999999998954,40.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4134,0,1,,0,2,tomato,1.8666666666666625,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,80.49999999998909,40.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4135,0,1,,0,2,tomato,1.8749999999999958,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,80.99999999998863,40.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4136,0,1,,0,2,tomato,1.883333333333329,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,81.49999999998818,40.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4137,0,1,,0,2,tomato,1.8916666666666624,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,81.99999999998772,40.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4138,0,1,,0,2,tomato,1.8999999999999957,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,82.49999999998727,40.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4139,0,1,,0,2,tomato,1.908333333333329,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,82.99999999998681,40.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4140,0,1,,0,2,tomato,1.9166666666666623,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,83.49999999998636,40.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4141,0,1,,0,2,tomato,1.9249999999999956,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,83.9999999999859,40.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4142,0,1,,0,2,tomato,1.933333333333329,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,84.49999999998545,40.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4143,0,1,,0,2,tomato,1.9416666666666622,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,84.999999999985,40.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4144,0,1,,0,2,tomato,1.9499999999999955,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,85.49999999998454,40.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4145,0,1,,0,2,tomato,1.9583333333333288,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,85.99999999998408,40.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4146,0,1,,0,2,tomato,1.9666666666666621,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,86.49999999998363,40.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4147,0,1,,0,2,tomato,1.9749999999999954,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,86.99999999998317,40.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4148,0,1,,0,2,tomato,1.9833333333333287,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,87.49999999998272,40.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4149,0,1,,0,2,tomato,1.991666666666662,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,87.94371843039113,39.862951843992924,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4150,0,1,,0,2,tomato,1.9999999999999953,1,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.29940671349033,39.51154631576933,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4151,0,1,,0,2,tomato,2.008333333333329,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.65509499658953,39.16014078754574,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4152,0,1,,0,2,tomato,2.016666666666662,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,89.01078327968872,38.80873525932215,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4153,0,1,,0,2,tomato,2.0249999999999955,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,89.36647156278792,38.45732973109856,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4154,0,1,,0,2,tomato,2.0333333333333288,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,89.72215984588712,38.105924202874974,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4155,0,1,,0,2,tomato,2.041666666666662,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,90.07784812898632,37.75451867465138,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4156,0,1,,0,2,tomato,2.0499999999999954,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,90.43353641208552,37.40311314642779,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4157,0,1,,0,2,tomato,2.0583333333333287,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,90.78922469518471,37.051707618204205,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4158,0,1,,0,2,tomato,2.066666666666662,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,91.14491297828391,36.70030208998061,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4159,0,1,,0,2,tomato,2.0749999999999953,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,91.50060126138311,36.34889656175702,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4160,0,1,,0,2,tomato,2.0833333333333286,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,91.85628954448231,35.99749103353343,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4161,0,1,,0,2,tomato,2.091666666666662,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,92.2119778275815,35.64608550530984,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4162,0,1,,0,2,tomato,2.099999999999995,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,92.5676661106807,35.29467997708625,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4163,0,1,,0,2,tomato,2.1083333333333285,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,92.9233543937799,34.94327444886266,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4164,0,1,,0,2,tomato,2.116666666666662,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,93.2790426768791,34.59186892063907,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4165,0,1,,0,2,tomato,2.124999999999995,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,93.6347309599783,34.24046339241548,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4166,0,1,,0,2,tomato,2.1333333333333284,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,93.9904192430775,33.88905786419189,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4167,0,1,,0,2,tomato,2.1416666666666617,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,94.3461075261767,33.537652335968296,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4168,0,1,,0,2,tomato,2.149999999999995,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,94.7017958092759,33.18624680774471,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4169,0,1,,0,2,tomato,2.1583333333333283,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,95.05748409237509,32.83484127952112,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4170,0,1,,0,2,tomato,2.1666666666666616,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,95.41317237547429,32.48343575129753,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4171,0,1,,0,2,tomato,2.174999999999995,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,95.76886065857349,32.13203022307394,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4172,0,1,,0,2,tomato,2.1833333333333282,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,96.12454894167269,31.78062469485042,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4173,0,1,,0,2,tomato,2.1916666666666615,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,96.48023722477188,31.42921916662694,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4174,0,1,,0,2,tomato,2.199999999999995,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,96.83592550787108,31.07781363840346,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4175,0,1,,0,2,tomato,2.208333333333328,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,97.19161379097028,30.726408110179978,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4176,0,1,,0,2,tomato,2.2166666666666615,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,97.54730207406948,30.375002581956497,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4177,0,1,,0,2,tomato,2.2249999999999948,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,97.90299035716868,30.023597053733017,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4178,0,1,,0,2,tomato,2.233333333333328,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,98.25867864026787,29.672191525509536,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4179,0,1,,0,2,tomato,2.2416666666666614,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,98.61436692336707,29.320785997286055,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4180,0,1,,0,2,tomato,2.2499999999999947,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,98.97005520646627,28.969380469062575,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4181,0,1,,0,2,tomato,2.258333333333328,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,99.32574348956547,28.617974940839094,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4182,0,1,,0,2,tomato,2.2666666666666613,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,99.68143177266467,28.266569412615613,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4183,0,1,,0,2,tomato,2.2749999999999946,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,100.03712005576386,27.915163884392133,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4184,0,1,,0,2,tomato,2.283333333333328,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,100.39280833886306,27.563758356168652,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4185,0,1,,0,2,tomato,2.291666666666661,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,100.74849662196226,27.21235282794517,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4186,0,1,,0,2,tomato,2.2999999999999945,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,101.10418490506146,26.86094729972169,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4187,0,1,,0,2,tomato,2.308333333333328,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,101.45987318816066,26.50954177149821,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4188,0,1,,0,2,tomato,2.316666666666661,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,101.81556147125985,26.15813624327473,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
