tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,697d9c3898e3f54b_score,player_0f472214_x,player_0f472214_y,player_0f472214_move_target,player_0f472214_item,player_0f472214_score,player_0f472214_cut_speed,player_0f472214_speed,player_2f0ced5c_x,player_2f0ced5c_y,player_2f0ced5c_move_target,player_2f0ced5c_item,player_2f0ced5c_score,player_2f0ced5c_cut_speed,player_2f0ced5c_speed,28eed8d83d61c70b_score,e200bee45eab9044_message,dd67b36211c8c9b2_score
1236,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,0,1.0,30.0,63.87562520984797,48.22160473101604,,,1,1.0,30.0,,,
1237,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,0,1.0,30.0,62.9862689288485,49.099981304842544,,,1,1.0,30.0,,,
1238,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,0,1.0,30.0,62.09691264784904,49.978357878669044,,,1,1.0,30.0,,,
1239,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,0,1.0,30.0,61.20755636684957,50.856734452495544,,,1,1.0,30.0,,,
1240,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,0,1.0,30.0,60.31820008585011,51.735111026322045,,,1,1.0,30.0,,,
1241,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,0,1.0,30.0,59.42884380485064,52.613487600148545,,,1,1.0,30.0,,,
1242,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,0,1.0,30.0,58.53948752385118,53.491864173975046,,,1,1.0,30.0,,,
1243,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,0,1.0,30.0,57.650131242851714,54.370240747801546,,,1,1.0,30.0,,,
1244,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,0,1.0,30.0,56.76077496185225,55.24861732162794,,,1,1.0,30.0,,,
1245,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,0,1.0,30.0,56.18626191223713,56.26074682117119,,,1,1.0,30.0,,,
1246,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,0,1.0,30.0,56.17147016286084,57.510659299767305,,,1,1.0,30.0,,,
1247,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,0,1.0,30.0,56.156678413484556,58.76057177836342,,,1,1.0,30.0,,,
1248,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,0,1.0,30.0,56.14188666410827,60.010484256959536,,,1,1.0,30.0,,,
1249,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,0,1.0,30.0,56.127094914731984,61.26039673555565,,,1,1.0,30.0,,,
1250,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,0,1.0,30.0,56.1123031653557,62.51030921415177,,,1,1.0,30.0,,,
1251,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,0,1.0,30.0,56.09751141597941,63.76022169274788,,,1,1.0,30.0,,,
1252,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,0,1.0,30.0,56.082719666603126,65.010134171344,,,1,1.0,30.0,,,
1253,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,0,1.0,30.0,56.06792791722684,66.26004664994012,,,1,1.0,30.0,,,
1254,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,0,1.0,30.0,56.05313616785055,67.50995912853624,,,1,1.0,30.0,,,
1255,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,0,1.0,30.0,56.03834441847422,68.75987160713235,,,1,1.0,30.0,,,
1256,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,0,1.0,30.0,56.023552669097576,70.00978408572847,,,1,1.0,30.0,,,
1257,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,0,1.0,30.0,56.008760919720935,71.25969656432459,,,1,1.0,30.0,,,
1258,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,0,1.0,30.0,56.002155159526986,72.50965804813232,,,1,1.0,30.0,,,
1259,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,87.11611652351695,24.88388347648305,,tomato,0,1.0,30.0,56.00198124797658,73.7596580360349,,,1,1.0,30.0,,,
1260,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,86.2322330470339,25.7677669529661,,tomato,0,1.0,30.0,56.001807336426175,75.00965802393749,,,1,1.0,30.0,,,
1261,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,85.34834957055085,26.65165042944915,,tomato,0,1.0,30.0,56.00163342487577,76.25965801184007,,,1,1.0,30.0,,,
1262,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,84.4644660940678,27.535533905932198,,tomato,0,1.0,30.0,56.001459513325365,77.50965799974266,,,1,1.0,30.0,,,
1263,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,83.58058261758475,28.419417382415247,,tomato,0,1.0,30.0,56.00128560177496,78.75965798764524,,,1,1.0,30.0,,,
1264,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,82.6966991411017,29.303300858898297,,tomato,0,1.0,30.0,56.001111690224555,80.00965797554782,,,1,1.0,30.0,,,
1265,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,81.81281566461865,30.187184335381346,,tomato,0,1.0,30.0,56.00093777867423,81.25965796345041,,,1,1.0,30.0,,,
1266,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,80.9289321881356,31.071067811864395,,tomato,0,1.0,30.0,56.00076386712418,82.50965795135299,,,1,1.0,30.0,,,
1267,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,80.04504871165256,31.954951288347445,,tomato,0,1.0,30.0,56.00058995557413,83.75965793925558,,,1,1.0,30.0,,,
1268,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,79.1611652351695,32.838834764830494,,tomato,0,1.0,30.0,56.00041604402408,85.00965792715816,,,1,1.0,30.0,,,
1269,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,78.27728175868646,33.722718241313544,,tomato,0,1.0,30.0,56.00024213247403,86.25965791506074,,,1,1.0,30.0,,,
1270,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,77.3933982822034,34.60660171779659,,tomato,0,1.0,30.0,56.00006822092398,87.50965790296333,,,1,1.0,30.0,,,
1271,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,76.50951480572036,35.49048519427964,,tomato,0,1.0,30.0,56.00002492826012,88.75965790005908,,,1,1.0,30.0,,,
1272,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,75.62563132923731,36.37436867076269,,tomato,0,1.0,30.0,56.00002288366558,90.00965790005795,,,1,1.0,30.0,,,
1273,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,74.74174785275426,37.25825214724574,,tomato,0,1.0,30.0,56.00002083907072,91.25965790005681,,,1,1.0,30.0,,,
1274,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,73.85786437627121,38.14213562372879,,tomato,0,1.0,30.0,56.00001879447583,92.50965790005567,,,1,1.0,30.0,,,
1275,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,72.97398089978816,39.02601910021184,,tomato,0,1.0,30.0,56.000016749880935,93.75965790005453,,,1,1.0,30.0,,,
1276,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,72.09009742330511,39.90990257669489,,tomato,0,1.0,30.0,56.00001470528604,95.0096579000534,,,1,1.0,30.0,,,
1277,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,71.20621394682206,40.79378605317794,,tomato,0,1.0,30.0,56.00001266069115,96.25965790005226,,,1,1.0,30.0,,,
1278,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,70.32233047033901,41.67766952966099,,tomato,0,1.0,30.0,56.000010616096255,97.50965790005112,,,1,1.0,30.0,,,
1279,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,69.43844699385596,42.56155300614404,,tomato,0,1.0,30.0,56.00000857150136,98.75965790004999,,,1,1.0,30.0,,,
1280,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,68.55456351737291,43.44543648262709,,tomato,0,1.0,30.0,56.00000652690647,100.00965790004885,,,1,1.0,30.0,,,
1281,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,67.67068004088986,44.32931995911014,,tomato,0,1.0,30.0,56.000004482311574,101.25965790004771,,,1,1.0,30.0,,,
1282,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,66.78679656440681,45.213203435593186,,tomato,0,1.0,30.0,56.00000243771668,102.50965790004658,,,1,1.0,30.0,,,
1283,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,65.90291308792376,46.097086912076236,,tomato,0,1.0,30.0,56.00000039312179,103.75965790004544,,,1,1.0,30.0,,,
1284,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,65.01902961144071,46.980970388559285,,tomato,0,1.0,30.0,56.000000288261944,105.00965790004567,,,1,1.0,30.0,,,
1285,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,64.13514613495767,47.864853865042335,,tomato,0,1.0,30.0,56.00000026422464,106.25965790004595,,,1,1.0,30.0,,,
1286,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,63.251262658474616,48.748737341525384,,tomato,0,1.0,30.0,56.00000024018733,107.50965790004624,,,1,1.0,30.0,,,
1287,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,62.367379181991566,49.632620818008434,,tomato,0,1.0,30.0,56.00000021615003,108.75965790004652,,,1,1.0,30.0,,,
1288,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,61.48349570550852,50.51650429449148,,tomato,0,1.0,30.0,56.00000019211272,110.0096579000468,,,1,1.0,30.0,,,
1289,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,60.59961222902547,51.40038777097453,,tomato,0,1.0,30.0,56.00000016807542,111.25965790004709,,,1,1.0,30.0,,,
1290,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,59.71572875254242,52.28427124745758,,tomato,0,1.0,30.0,56.00000014403811,112.50965790004737,,,1,1.0,30.0,,,
1291,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,58.83184527605937,53.16815472394063,,tomato,0,1.0,30.0,56.000000120000806,113.75965790004766,,,1,1.0,30.0,,,
1292,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,57.94796179957632,54.05203820042368,,tomato,0,1.0,30.0,56.0000000959635,115.00965790004794,,,1,1.0,30.0,,,
1293,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,57.06407832309327,54.93592167690673,,tomato,0,1.0,30.0,56.000000071926195,116.25965790004823,,,1,1.0,30.0,,,
1294,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.197567139996536,55.82712561869876,,tomato,0,1.0,30.0,56.00000004788889,117.50965790004851,,,1,1.0,30.0,,,
1295,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.18229833282929,57.07703236063075,,tomato,0,1.0,30.0,56.000000023851584,118.7596579000488,,,1,1.0,30.0,,,
1296,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.167029525662045,58.32693910256275,,tomato,0,1.0,30.0,55.8594173321835,119.95191299654981,,,1,1.0,30.0,,,
1297,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.1517607184948,59.57684584449474,,tomato,0,1.0,30.0,54.98077563545381,120.84100734967966,,,1,1.0,30.0,,,
1298,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.13649191132755,60.826752586426736,,tomato,0,1.0,30.0,54.10213393872412,121.7301017028095,,,1,1.0,30.0,,,
1299,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,53.223492241994435,122.61919605593936,,,1,1.0,30.0,,,
1300,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.10595429699306,63.326566070290724,,tomato,0,1.0,30.0,52.34485054526475,123.5082904090692,,,1,1.0,30.0,,,
1301,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.090685489825816,64.57647281222305,,tomato,0,1.0,30.0,51.46620884853506,124.39738476219905,,,1,1.0,30.0,,,
1302,train,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.07541668265861,65.82637955415575,,tomato,0,1.0,30.0,50.587567151805374,125.2864791153289,,,1,1.0,30.0,,,
